title,sub,author,cat,type,price,pages,blurb,desc,drive_url,cover_image,badge,bg,fg,ac,pat
Japan Rahasya,A free public domain Bengali Literature book,Mukhopadhyay Upendranath,Bengali Literature,free,0,139,Book Source: Digital Library of India Item 2015.338473 dc.contributor.author: Mukhopadhyay Upendranath dc.date.accessioned: 2015-08-12T21:07:46Z dc.date.availab...,<p>Book Source: Digital Library of India Item 2015.338473 dc.contributor.author: Mukhopadhyay Upendranath dc.date.accessioned: 2015-08-12T21:07:46Z dc.date.available: 2015-08-12T21:07:46Z dc.date.digitalpublicationdate: 2007/04/13 dc.identifier.barcode: 04990010222983 dc.identifier.origpath: /data3/upload/0077/214 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338473 dc.description.scannerno: SCL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 168 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Purnachandra Mukhopadhyay Kolkata dc.rights: In Public Domain dc.source.library: Moheary Public Library Howrah dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Fiction. Prose Narrative dc.title: Japan Rahasya dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.338473,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Swargoddhar,A free public domain Bengali Literature book,Gangopadhyay Kunjabihari,Bengali Literature,free,0,177,Book Source: Digital Library of India Item 2015.338509 dc.contributor.author: Gangopadhyay Kunjabihari dc.date.accessioned: 2015-08-12T21:07:53Z dc.date.availab...,<p>Book Source: Digital Library of India Item 2015.338509 dc.contributor.author: Gangopadhyay Kunjabihari dc.date.accessioned: 2015-08-12T21:07:53Z dc.date.available: 2015-08-12T21:07:53Z dc.date.digitalpublicationdate: 2007/04/19 dc.date.citation: 1908 dc.identifier.barcode: 04990010223017 dc.identifier.origpath: /data3/upload/0077/248 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338509 dc.description.scannerno: SCL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 312 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Jyotiprakash Gangopadhyay Kolkata dc.rights: In Public Domain dc.source.library: Moheary Public Library Howrah dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Drama. Plays. dc.title: Matripuja dc.title: Swargoddhar dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338509/2015.338509.Swargoddhar.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Upanyas,A free public domain Bengali Literature book,Ray Gyanendralal,Bengali Literature,free,0,118,Book Source: Digital Library of India Item 2015.338510 dc.contributor.author: Ray Gyanendralal dc.date.accessioned: 2015-08-12T21:07:53Z dc.date.available: 2015...,<p>Book Source: Digital Library of India Item 2015.338510 dc.contributor.author: Ray Gyanendralal dc.date.accessioned: 2015-08-12T21:07:53Z dc.date.available: 2015-08-12T21:07:53Z dc.date.digitalpublicationdate: 2007/04/16 dc.date.citation: 1910 dc.identifier.barcode: 04990010223018 dc.identifier.origpath: /data3/upload/0077/249 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338510 dc.description.scannerno: SCL_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 274 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Gyanendralal Ray Kolkata dc.rights: In Public Domain dc.source.library: Moheary Public Library Howrah dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Fiction. Prose Narrative dc.title: Maya dc.title: Nabadebi dc.title: Upanyas dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338510/2015.338510.Upanyas.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
A Comparative Study Of The Hindu Social System,A free public domain Bengali Literature book,Dasgupta Kaliprasanna,Bengali Literature,free,0,188,Book Source: Digital Library of India Item 2015.338285 dc.contributor.author: Dasgupta Kaliprasanna dc.date.accessioned: 2015-08-12T21:06:57Z dc.date.available:...,<p>Book Source: Digital Library of India Item 2015.338285 dc.contributor.author: Dasgupta Kaliprasanna dc.date.accessioned: 2015-08-12T21:06:57Z dc.date.available: 2015-08-12T21:06:57Z dc.date.digitalpublicationdate: 2006/06/9 dc.date.citation: 1927 dc.identifier.barcode: 04990010221705 dc.identifier.origpath: /data3/upload/0075/936 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338285 dc.description.scannerno: OS5000 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 870 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Rajendralal Sarkar Kolkata dc.rights: In Public Domain dc.source.library: Hooghly Mohsin College dc.subject.classification: SOCIAL SCIENCES dc.subject.classification: Theories and methods in social sciences dc.subject.classification: Social Science dc.subject.keywords: Socialism dc.subject.keywords: Sociology dc.subject.keywords: Ancient Hindu Society dc.title: Hindu Samaj Biggyan dc.title: A Comparative Study Of The Hindu Social System dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338285/2015.338285.A-Comparative.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Samajik Upanyas,A free public domain Bengali Literature book,Sadhu Taraknath,Bengali Literature,free,0,303,Book Source: Digital Library of India Item 2015.338311 dc.contributor.author: Sadhu Taraknath dc.date.accessioned: 2015-08-12T21:07:05Z dc.date.available: 2015-...,<p>Book Source: Digital Library of India Item 2015.338311 dc.contributor.author: Sadhu Taraknath dc.date.accessioned: 2015-08-12T21:07:05Z dc.date.available: 2015-08-12T21:07:05Z dc.date.digitalpublicationdate: 2006/06/8 dc.date.citation: 1925 dc.identifier.barcode: 04990010221728 dc.identifier.origpath: /data3/upload/0075/959 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338311 dc.description.scannerno: OS 5000 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 246 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Gurudas Chattopadhyay And Co. Kolkata dc.rights: In Public Domain dc.source.library: Hooghly Mohsin College dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Fiction. Prose Narrative dc.subject.keywords: Social Novel dc.title: Rin Mokshya dc.title: Samajik Upanyas dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338311/2015.338311.Samajik-Upanyas.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Masik Patrika,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,173,Book Source: Digital Library of India Item 2015.337235 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-12T21:01:59Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.337235 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-12T21:01:59Z dc.date.available: 2015-08-12T21:01:59Z dc.date.digitalpublicationdate: 2007/05/28 dc.date.citation: 1912 dc.identifier.barcode: 04990010216821 dc.identifier.origpath: /data3/upload/0070/973 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/337235 dc.description.scannerno: 01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 300 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: N. A. dc.source.library: Bangiya Sahitya Parishad Kolkata dc.subject.classification: GENERALITIES dc.subject.classification: Serial Publication dc.subject.classification: Periodical dc.title: Mahila Vol.18 (1912) dc.title: 1319 B. dc.title: Masik Patrika dc.type: Print - Paper dc.type: Journal</p>,https://archive.org/download/in.ernet.dli.2015.337235/2015.337235.Masik-Patrika.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Masikpatra O Samalochan,A free public domain Bengali Literature book,Raychoudhuri Debiprasanna Ed.,Bengali Literature,free,0,183,Book Source: Digital Library of India Item 2015.337258 dc.contributor.author: Raychoudhuri Debiprasanna Ed. dc.date.accessioned: 2015-08-12T21:02:07Z dc.date.av...,<p>Book Source: Digital Library of India Item 2015.337258 dc.contributor.author: Raychoudhuri Debiprasanna Ed. dc.date.accessioned: 2015-08-12T21:02:07Z dc.date.available: 2015-08-12T21:02:07Z dc.date.digitalpublicationdate: 2007/06/18 dc.date.citation: 1885 dc.identifier.barcode: 04990010216842 dc.identifier.origpath: /data3/upload/0070/994 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/337258 dc.description.scannerno: SCL_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 582 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Debiprasanna Raychoudhuri Kolkata dc.rights: In Public Domain dc.source.library: Baingya Sahitya Parishad Library Kolkata dc.subject.classification: GENERALITIES dc.subject.classification: Serial Publications dc.subject.classification: Journal dc.subject.keywords: Bengali Journal dc.title: Nabyabharat Vol. 3 dc.title: 1292b.; No. 1-12 dc.title: Baishakh-chaitra dc.title: Masikpatra O Samalochan dc.type: Print - Paper dc.type: Journal</p>,https://archive.org/download/in.ernet.dli.2015.337258/2015.337258.Masikpatra-O.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
A Short Social History Of Vaishnabs In Bengal,A free public domain Bengali Literature book,Tattwabachaspati Madhusudan,Bengali Literature,free,0,123,Book Source: Digital Library of India Item 2015.338774 dc.contributor.author: Tattwabachaspati Madhusudan dc.date.accessioned: 2015-08-12T21:08:56Z dc.date.avai...,<p>Book Source: Digital Library of India Item 2015.338774 dc.contributor.author: Tattwabachaspati Madhusudan dc.date.accessioned: 2015-08-12T21:08:56Z dc.date.available: 2015-08-12T21:08:56Z dc.date.digitalpublicationdate: 2006/10/10 dc.date.citation: 1926 dc.identifier.barcode: 04990010208290 dc.identifier.origpath: /data3/upload/0062/442 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338774 dc.description.scannerno: SCL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 440 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Surendra Mohan Bidyabinod Hoogly dc.rights: In Public Domain dc.source.library: Bagbazar Reading Library Kolkata dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Literary criticism. Literary studies dc.subject.keywords: Vaishnab Literature - Literary Criticism dc.title: Gouriya-baishnab-itihas Ed. 2 dc.title: Baishnab Bibriti dc.title: A Short Social History Of Vaishnabs In Bengal dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338774/2015.338774.A-Short.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Skandha 1- 9,A free public domain Bengali Literature book,Puridas Ed.,Bengali Literature,free,0,176,Book Source: Digital Library of India Item 2015.338778 dc.contributor.author: Puridas Ed. dc.date.accessioned: 2015-08-12T21:08:57Z dc.date.available: 2015-08-1...,<p>Book Source: Digital Library of India Item 2015.338778 dc.contributor.author: Puridas Ed. dc.date.accessioned: 2015-08-12T21:08:57Z dc.date.available: 2015-08-12T21:08:57Z dc.date.digitalpublicationdate: 2007/05/24 dc.date.citation: 1945 dc.identifier.barcode: 04990010223305 dc.identifier.origpath: /data3/upload/0077/536 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338778 dc.description.scannerno: Asiatic_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 876 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Sachinath Ray Maymansingha dc.rights: In Public Domain dc.source.library: The Asiatic Society Kolkata dc.subject.classification: RELIGION. THEOLOGY dc.subject.classification: Hinduism dc.subject.classification: Other Hindu sects dc.subject.keywords: Hindu Mythology dc.title: Srimadbhagabatam Vol. 1- 9 dc.title: Skandha 1- 9 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338778/2015.338778.Skandha-1-.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Thermodynamics,A free public domain Bengali Literature book,Ghosh Ashok,Bengali Literature,free,0,288,Book Source: Digital Library of India Item 2015.338782 dc.contributor.author: Ghosh Ashok dc.date.accessioned: 2015-08-12T21:08:58Z dc.date.available: 2015-08-1...,<p>Book Source: Digital Library of India Item 2015.338782 dc.contributor.author: Ghosh Ashok dc.date.accessioned: 2015-08-12T21:08:58Z dc.date.available: 2015-08-12T21:08:58Z dc.date.digitalpublicationdate: 2007/05/21 dc.date.citation: 1978 dc.identifier.barcode: 04990010223309 dc.identifier.origpath: /data3/upload/0077/540 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338782 dc.description.scannerno: Assmb_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 610 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Pradyumna Mitra Kolkata dc.rights: In Public Domain dc.source.library: Assembly House W.b dc.subject.classification: NATURAL SCIENCES dc.subject.classification: Physics dc.subject.classification: Heat. Thermodynamics dc.title: Tapgatitattwa dc.title: Thermodynamics dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338782/2015.338782.Thermodynamics.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Jalaplaban,A free public domain Bengali Literature book,Sarbadhikari Munindraprasad,Bengali Literature,free,0,169,Book Source: Digital Library of India Item 2015.338853 dc.contributor.author: Sarbadhikari Munindraprasad dc.date.accessioned: 2015-08-12T21:09:11Z dc.date.avai...,<p>Book Source: Digital Library of India Item 2015.338853 dc.contributor.author: Sarbadhikari Munindraprasad dc.date.accessioned: 2015-08-12T21:09:11Z dc.date.available: 2015-08-12T21:09:11Z dc.date.digitalpublicationdate: 2007/05/17 dc.date.citation: 1916 dc.identifier.barcode: 04990010223468 dc.identifier.origpath: /data3/upload/0077/699 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338853 dc.description.scannerno: SCL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 178 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: J. N. Bose Kolkata dc.rights: In Public Domain dc.source.library: Moheary Public Library Howrah dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Fiction. Prose Narrative dc.subject.keywords: Bengali Novel dc.title: Jalaplaban dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.338853,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Manibegam Vol. 1,A free public domain Bengali Literature book,Lahiri Durgadas,Bengali Literature,free,0,205,Book Source: Digital Library of India Item 2015.338878 dc.contributor.author: Lahiri Durgadas dc.date.accessioned: 2015-08-12T21:09:18Z dc.date.available: 2015-...,<p>Book Source: Digital Library of India Item 2015.338878 dc.contributor.author: Lahiri Durgadas dc.date.accessioned: 2015-08-12T21:09:18Z dc.date.available: 2015-08-12T21:09:18Z dc.date.digitalpublicationdate: 2007/05/14 dc.date.citation: 1910 dc.identifier.barcode: 04990010223492 dc.identifier.origpath: /data3/upload/0077/723 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338878 dc.description: “Kamalini Sahitya Mandir Upanyas Series” dc.description.scannerno: SCL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 194 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Goshta Bihari Dutta dc.rights: In Public Domain dc.source.library: Moheary Public Library Howrah dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Fiction. Prose Narrative dc.title: Manibegam Vol. 1 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338878/2015.338878.Manibegam-.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Kabyakatha,A free public domain Bengali Literature book,Sen Sureshchandra,Bengali Literature,free,0,160,Book Source: Digital Library of India Item 2015.338679 dc.contributor.author: Sen Sureshchandra dc.date.accessioned: 2015-08-12T21:08:29Z dc.date.available: 201...,<p>Book Source: Digital Library of India Item 2015.338679 dc.contributor.author: Sen Sureshchandra dc.date.accessioned: 2015-08-12T21:08:29Z dc.date.available: 2015-08-12T21:08:29Z dc.date.digitalpublicationdate: 2007/04/27 dc.date.citation: 1909 dc.identifier.barcode: 04990010223212 dc.identifier.origpath: /data3/upload/0077/443 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338679 dc.description.scannerno: SCL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 190 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: S. K. Lahiri And Co. Kolkata dc.rights: In Public Domain dc.source.library: Moheary Public Library Howrah dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Literary Studies. Literary Criticism dc.title: Kabyakatha dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338679/2015.338679.Kabyakatha.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Manab-samaj,A free public domain Bengali Literature book,Ray Shashadhar,Bengali Literature,free,0,83,Book Source: Digital Library of India Item 2015.338700 dc.contributor.author: Ray Shashadhar dc.date.accessioned: 2015-08-12T21:08:34Z dc.date.available: 2015-0...,<p>Book Source: Digital Library of India Item 2015.338700 dc.contributor.author: Ray Shashadhar dc.date.accessioned: 2015-08-12T21:08:34Z dc.date.available: 2015-08-12T21:08:34Z dc.date.digitalpublicationdate: 2007/04/27 dc.date.citation: 1913 dc.identifier.barcode: 04990010223232 dc.identifier.origpath: /data3/upload/0077/463 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338700 dc.description.scannerno: SCL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 148 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Debiprasanna Raychowdhury Kolkata dc.rights: In Public Domain dc.source.library: Moheary Public Library Howrah dc.subject.classification: SOCIAL SCIENCES dc.subject.classification: Demography. Statistics. Sociology dc.subject.classification: Sociology dc.title: Manab-samaj dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.338700/2015.338700.Manab-samaj.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
1330-1331b ; No.1-6,A free public domain Bengali Literature book,Ray Jagadindra Nath Ed.,Bengali Literature,free,0,293,Book Source: Digital Library of India Item 2015.338703 dc.contributor.author: Ray Jagadindra Nath Ed. dc.date.accessioned: 2015-08-12T21:08:36Z dc.date.availabl...,<p>Book Source: Digital Library of India Item 2015.338703 dc.contributor.author: Ray Jagadindra Nath Ed. dc.date.accessioned: 2015-08-12T21:08:36Z dc.date.available: 2015-08-12T21:08:36Z dc.date.digitalpublicationdate: 2005/11/10 dc.date.citation: 1924 dc.identifier.barcode: 04990010223235 dc.identifier.origpath: /data3/upload/0077/466 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/338703 dc.description.scannerno: UJPL01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 640 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: N.a. dc.rights: In Public Domain dc.source.library: Uttarpara Jaykrishna Public Library Hooghly dc.subject.classification: LITERATURE dc.subject.classification: Literature dc.subject.classification: Miscellaneaus writings dc.subject.keywords: Bengali periodical dc.subject.keywords: Hinduber Himu dc.subject.keywords: Kaibar Pathe dc.subject.keywords: Milanpathe dc.subject.keywords: Shikar O Shikari dc.title: Manasi O Marmabani (yr.16 Vol.1) dc.title: 1330-1331b ; No.1-6 dc.type: Print - Paper dc.type: Journal</p>,https://archive.org/download/in.ernet.dli.2015.338703/2015.338703.1330-1331b-.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Chiranjib Banoushadhi Vol. 1,A free public domain Bengali Literature book,Bhattacharjya Shibkali,Bengali Literature,free,0,297,Book Source: Digital Library of India Item 2015.337586 dc.contributor.author: Bhattacharjya Shibkali dc.date.accessioned: 2015-08-12T21:03:25Z dc.date.available...,<p>Book Source: Digital Library of India Item 2015.337586 dc.contributor.author: Bhattacharjya Shibkali dc.date.accessioned: 2015-08-12T21:03:25Z dc.date.available: 2015-08-12T21:03:25Z dc.date.digitalpublicationdate: 2006/02/2 dc.date.citation: 1976 dc.identifier.barcode: 04990010208164 dc.identifier.origpath: /data3/upload/0062/316 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/337586 dc.description.scannerno: Cdac_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 394 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Ananda Publishers Kolkata dc.rights: In Public Domain dc.source.library: Meghnad Saha Collection dc.subject.classification: TECHNOLOGY dc.subject.classification: Medical sciences dc.subject.classification: Ayurvedic treatment dc.subject.keywords: Herb - Medicine dc.title: Chiranjib Banoushadhi Vol. 1 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.337586/2015.337586.Chiranjib-Banoushadhi.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Rhitu Utsab,A free public domain Bengali Literature book,Tagore Rabindranath,Bengali Literature,free,0,175,Book Source: Digital Library of India Item 2015.337614 dc.contributor.author: Tagore Rabindranath dc.date.accessioned: 2015-08-12T21:03:30Z dc.date.available: 2...,<p>Book Source: Digital Library of India Item 2015.337614 dc.contributor.author: Tagore Rabindranath dc.date.accessioned: 2015-08-12T21:03:30Z dc.date.available: 2015-08-12T21:03:30Z dc.date.digitalpublicationdate: 2006/05/25 dc.date.citation: 1926 dc.identifier.barcode: 04990010218238 dc.identifier.origpath: /data3/upload/0072/390 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/337614 dc.description.scannerno: NBSL/CDAC/KOL/06-07/001 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 220 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Bishwa Bharati Granthalay Kolkata dc.rights: In Public Domain dc.source.library: North Bengal State Library Coochbehar dc.subject.classification: LANGUAGE. LINGUISTICS. LITERATURE dc.subject.classification: Literature dc.subject.classification: Drama. Plays dc.subject.keywords: Shesh Barshan dc.subject.keywords: Sharadotsab dc.subject.keywords: Basanta dc.subject.keywords: Sundar dc.subject.keywords: Phalguni dc.title: Rhitu Utsab dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.337614/2015.337614.Rhitu-Utsab.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Rigved Samhita Vol. 4,A free public domain Bengali Literature book,Lahiri Durgadas Ed.,Bengali Literature,free,0,188,Book Source: Digital Library of India Item 2015.337616 dc.contributor.author: Lahiri Durgadas Ed. dc.date.accessioned: 2015-08-12T21:03:32Z dc.date.available: 2...,<p>Book Source: Digital Library of India Item 2015.337616 dc.contributor.author: Lahiri Durgadas Ed. dc.date.accessioned: 2015-08-12T21:03:32Z dc.date.available: 2015-08-12T21:03:32Z dc.date.digitalpublicationdate: 2006/05/5 dc.identifier.barcode: 04990010218240 dc.identifier.origpath: /data3/upload/0072/392 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/337616 dc.description.scannerno: RMIC_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 854 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Dhirendranath Lahiri Howrah dc.rights: In Public Domain dc.source.library: Ramkrishna Mission Institute Of Culture Golpark dc.subject.classification: RELIGION. THEOLOGY dc.subject.classification: Hinduism dc.subject.classification: The Vedas dc.subject.keywords: Veda - Rigved Samhita dc.title: Rigved Samhita Vol. 4 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.337616/2015.337616.Rigved-Samhita.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Sabjibag Ed. 9,A free public domain Bengali Literature book,Dey Prabodh Chandra,Bengali Literature,free,0,282,Book Source: Digital Library of India Item 2015.337621 dc.contributor.author: Dey Prabodh Chandra dc.date.accessioned: 2015-08-12T21:03:32Z dc.date.available: 2...,<p>Book Source: Digital Library of India Item 2015.337621 dc.contributor.author: Dey Prabodh Chandra dc.date.accessioned: 2015-08-12T21:03:32Z dc.date.available: 2015-08-12T21:03:32Z dc.date.digitalpublicationdate: 2006/06/3 dc.date.citation: 1924 dc.identifier.barcode: 04990010218244 dc.identifier.origpath: /data3/upload/0072/396 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/337621 dc.description.scannerno: OS 5000 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 216 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: N. A. dc.source.library: Uttarpara Jaykrishna Public Library Hooghly dc.subject.classification: TECHNOLOGY dc.subject.classification: Agriculture and related sciences and techniques. Forestry. Farming. Wildlife exploitation dc.subject.classification: Field Crops And Their Production dc.subject.keywords: Horticulture dc.title: Sabjibag Ed. 9 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.337621/2015.337621.Sabjibag-.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
